datehour,pm25_obs,pm25_geoscf,pm25_obs_lag1,pm25_obs_lag2,pm25_obs_lag3,pm25_obs_lag4,pm25_obs_lag5,pm25_obs_lag6,pm25_obs_lag7,pm25_obs_lag8,pm25_obs_lag9,pm25_obs_lag10,pm25_obs_lag11,pm25_obs_lag12,pm25_obs_lag13,pm25_obs_lag14,pm25_obs_lag15,pm25_obs_lag16,pm25_obs_lag17,pm25_obs_lag18,pm25_obs_lag19,pm25_obs_lag20,pm25_obs_lag21,pm25_obs_lag22,pm25_obs_lag23,pm25_obs_lag24,pm25_geoscf_lag1,pm25_geoscf_lag3,hour,dayofweek
2023-08-19 17:00:00,9.65,9.991666666666667,9.883333333333335,8.933333333333334,8.583333333333334,8.15,8.016666666666667,9.016666666666667,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,11.799999999999999,42.75833333333333,17,5
2023-08-19 18:00:00,8.016666666666667,8.950000000000001,9.65,9.883333333333335,8.933333333333334,8.583333333333334,8.15,8.016666666666667,9.016666666666667,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,9.991666666666667,18.141666666666666,18,5
2023-08-19 19:00:00,7.8999999999999995,8.15,8.016666666666667,9.65,9.883333333333335,8.933333333333334,8.583333333333334,8.15,8.016666666666667,9.016666666666667,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,8.950000000000001,11.799999999999999,19,5
2023-08-19 20:00:00,9.066666666666666,7.416666666666667,7.8999999999999995,8.016666666666667,9.65,9.883333333333335,8.933333333333334,8.583333333333334,8.15,8.016666666666667,9.016666666666667,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,8.15,9.991666666666667,20,5
2023-08-19 21:00:00,8.366666666666667,6.875,9.066666666666666,7.8999999999999995,8.016666666666667,9.65,9.883333333333335,8.933333333333334,8.583333333333334,8.15,8.016666666666667,9.016666666666667,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,7.416666666666667,8.950000000000001,21,5
2023-08-19 22:00:00,8.083333333333334,6.508333333333333,8.366666666666667,9.066666666666666,7.8999999999999995,8.016666666666667,9.65,9.883333333333335,8.933333333333334,8.583333333333334,8.15,8.016666666666667,9.016666666666667,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,6.875,8.15,22,5
2023-08-19 23:00:00,7.8500000000000005,6.366666666666667,8.083333333333334,8.366666666666667,9.066666666666666,7.8999999999999995,8.016666666666667,9.65,9.883333333333335,8.933333333333334,8.583333333333334,8.15,8.016666666666667,9.016666666666667,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,6.508333333333333,7.416666666666667,23,5
2023-08-20 00:00:00,7.083333333333333,6.566666666666666,7.8500000000000005,8.083333333333334,8.366666666666667,9.066666666666666,7.8999999999999995,8.016666666666667,9.65,9.883333333333335,8.933333333333334,8.583333333333334,8.15,8.016666666666667,9.016666666666667,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.366666666666667,6.875,0,6
2023-08-20 01:00:00,6.5,7.325,7.083333333333333,7.8500000000000005,8.083333333333334,8.366666666666667,9.066666666666666,7.8999999999999995,8.016666666666667,9.65,9.883333333333335,8.933333333333334,8.583333333333334,8.15,8.016666666666667,9.016666666666667,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,6.566666666666666,6.508333333333333,1,6
2023-08-20 02:00:00,8.083333333333334,9.450000000000001,6.5,7.083333333333333,7.8500000000000005,8.083333333333334,8.366666666666667,9.066666666666666,7.8999999999999995,8.016666666666667,9.65,9.883333333333335,8.933333333333334,8.583333333333334,8.15,8.016666666666667,9.016666666666667,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.325,6.366666666666667,2,6
